tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;moonphase;weathercondition
5.3;0.1;2.7;3.9;-5.0;-0.1;1.5;91.8;0.166;100.0;8.33;rain,snow;;;;23.1;50.3;1004.5;91.1;7.6;146.3;12.6;6.0;;0.64;rain
7.3;3.1;4.5;4.2;0.2;1.9;3.0;90.9;0.341;100.0;4.17;rain;;;;21.4;51.9;1011.4;90.8;9.5;105.8;9.1;4.0;;0.68;rain
4.1;-0.1;2.8;2.3;-4.0;0.1;1.2;89.7;1.005;100.0;8.33;rain;;;;19.4;354.7;1011.4;90.6;9.1;106.6;9.2;5.0;;0.71;rain
5.5;-1.5;1.8;2.3;-7.0;-1.3;-2.5;73.8;0.341;100.0;4.17;rain,snow;;;;27.6;269.2;1017.3;83.6;13.4;131.7;11.5;5.0;;0.75;rain
2.3;-4.5;-1.6;-0.9;-9.4;-5.1;-9.4;56.0;0.0;0.0;0.0;;;;;27.6;316.5;1023.9;44.7;14.4;165.6;14.2;5.0;;0.78;partly-cloudy-day
6.2;-6.9;-0.2;4.8;-10.7;-2.2;-7.2;61.5;0.0;0.0;0.0;;;;;12.8;255.8;1030.6;31.4;14.4;238.9;20.6;8.0;;0.82;partly-cloudy-day
11.5;-6.0;2.9;11.5;-7.5;2.3;-3.4;67.2;0.0;0.0;0.0;;;;;11.0;102.4;1032.0;0.0;11.5;255.6;22.0;8.0;;0.85;clear-day
14.6;-3.9;5.8;14.6;-4.1;5.1;-1.2;65.7;0.0;0.0;0.0;;;;;11.6;50.7;1030.0;0.0;12.5;257.1;22.2;8.0;;0.89;clear-day
17.4;-2.2;8.0;17.4;-2.2;7.5;-1.0;59.6;0.0;0.0;0.0;;;;;12.3;61.8;1028.9;6.4;13.0;260.6;22.5;9.0;;0.92;clear-day
15.5;0.6;8.2;15.5;0.6;8.0;-2.5;53.5;0.0;0.0;0.0;;;;;18.6;39.9;1028.0;2.8;11.5;256.4;22.1;8.0;;0.96;clear-day
12.9;-1.1;6.5;12.9;-1.1;5.8;-2.3;55.6;0.0;0.0;0.0;;;;;28.2;351.0;1027.0;30.4;13.1;250.9;21.7;8.0;;0.0;partly-cloudy-day
14.2;-0.5;6.9;14.2;-0.5;6.7;-2.0;57.0;0.0;0.0;0.0;;;;;13.7;51.9;1026.8;20.6;15.0;260.9;22.5;9.0;;0.03;partly-cloudy-day
17.4;-2.1;8.3;17.4;-2.1;8.0;-3.4;51.4;0.0;0.0;0.0;;;;;10.3;44.7;1023.2;7.6;14.9;269.0;23.2;9.0;;0.06;clear-day
17.6;-0.8;9.6;17.6;-0.8;9.0;-3.5;45.5;0.0;0.0;0.0;;;;;12.5;358.5;1019.7;19.1;13.5;278.9;23.1;9.0;;0.09;clear-day
16.4;2.4;9.1;16.4;2.4;8.8;-1.2;51.5;0.0;0.0;0.0;;;;;20.8;342.5;1014.4;54.2;13.8;242.9;21.0;8.0;;0.12;partly-cloudy-day
8.2;-0.2;3.9;6.4;-3.9;1.4;-7.8;43.7;0.0;0.0;0.0;;;;;17.6;339.3;1017.1;18.3;15.3;278.1;24.0;9.0;;0.16;clear-day
6.6;-2.4;1.7;5.0;-4.6;-0.3;-3.7;68.0;0.0;0.0;0.0;;;;;16.9;262.6;1015.8;63.2;12.6;122.3;10.6;5.0;;0.19;partly-cloudy-day
10.1;-2.7;4.1;10.1;-2.7;3.6;-3.1;63.6;0.0;0.0;0.0;;;;;12.4;238.3;1016.5;32.0;12.5;280.0;24.1;9.0;;0.22;partly-cloudy-day
13.9;-2.5;7.3;13.9;-2.5;6.8;-2.1;56.0;0.0;0.0;0.0;;;;46.4;33.5;229.1;1008.9;48.2;12.8;248.9;21.5;9.0;;0.25;partly-cloudy-day
9.6;2.3;5.7;7.6;-2.5;3.0;0.9;73.8;0.507;100.0;4.17;rain;;;;28.6;234.1;1009.5;71.8;14.3;252.5;21.6;8.0;;0.29;rain
15.5;-0.2;9.1;15.5;-0.2;9.1;2.0;65.5;0.0;0.0;0.0;;;;;26.0;223.1;1009.1;55.3;14.8;224.2;19.4;7.0;;0.32;partly-cloudy-day
13.0;4.4;9.0;13.0;2.2;7.8;2.0;63.0;0.0;0.0;0.0;;;;;23.2;242.5;1012.1;63.4;14.9;221.0;19.1;8.0;;0.35;partly-cloudy-day
17.9;-1.7;8.2;17.9;-3.4;7.3;-1.3;59.0;0.0;0.0;0.0;;;;;17.5;30.7;1020.6;12.3;13.9;292.2;25.2;9.0;;0.39;clear-day
22.0;0.3;11.9;22.0;0.3;11.6;-1.2;45.9;0.0;0.0;0.0;;;;;13.0;149.3;1021.3;25.9;14.8;288.5;24.9;9.0;;0.42;partly-cloudy-day
19.3;7.0;13.7;19.3;7.0;13.6;4.5;55.1;0.0;0.0;0.0;;;;;20.5;296.1;1018.8;71.1;13.0;176.9;15.3;6.0;;0.45;partly-cloudy-day
23.8;6.0;14.7;23.8;6.0;14.6;6.9;66.0;1.0;100.0;4.17;rain;;;;29.5;194.1;1011.6;70.4;13.5;239.3;20.7;8.0;;0.5;rain
20.5;7.0;14.3;20.5;6.2;14.2;4.8;57.0;0.2;100.0;4.17;rain;;;;31.3;237.9;1007.5;49.9;15.1;270.6;23.3;8.0;;0.52;rain
22.6;4.0;15.1;22.6;4.0;15.1;2.2;48.1;2.0;100.0;4.17;rain;;;63.0;38.9;226.5;1002.9;42.2;16.5;277.1;23.8;9.0;;0.55;rain
17.8;10.0;14.0;17.8;8.8;13.9;0.7;41.3;0.0;0.0;0.0;;;;70.2;37.1;238.4;999.6;51.1;16.3;281.6;24.2;8.0;;0.59;partly-cloudy-day
14.8;2.0;9.0;14.8;0.5;8.3;2.7;67.6;5.3;100.0;8.33;rain;;;51.8;31.3;160.8;1005.9;61.0;15.2;194.0;16.8;7.0;;0.62;rain
13.5;3.0;8.2;13.5;2.8;7.5;5.4;83.5;3.0;100.0;4.17;rain;;;;11.1;54.0;1008.8;66.0;15.5;107.0;9.0;3.0;;0.66;rain
16.8;4.0;10.5;16.8;2.8;10.2;1.9;62.0;0.0;0.0;0.0;;;;;20.5;233.9;1009.8;50.1;15.8;300.5;26.1;9.0;;0.69;partly-cloudy-day
20.8;5.8;13.6;20.8;5.8;13.5;4.1;56.6;0.0;0.0;0.0;;;;;15.7;229.9;1010.6;60.2;14.9;263.8;22.7;8.0;;0.75;partly-cloudy-day
19.8;8.1;14.9;19.8;7.5;14.8;6.5;58.8;0.042;100.0;4.17;rain;;;;17.7;159.7;1008.5;71.8;14.3;196.4;17.0;9.0;;0.76;rain
17.9;9.9;13.9;17.9;9.2;13.9;6.4;61.9;0.083;100.0;4.17;rain;;;;26.3;240.7;1005.6;72.4;14.7;214.9;18.6;7.0;;0.8;rain
18.3;5.5;12.5;18.3;5.5;12.4;2.5;54.6;0.017;100.0;4.17;rain;;;;15.5;241.7;1011.7;31.7;15.2;316.3;27.3;10.0;;0.83;rain
23.0;3.7;14.5;23.0;3.7;14.4;1.9;48.3;0.0;0.0;0.0;;;;;11.5;140.2;1014.3;22.0;14.4;306.0;26.4;9.0;;0.86;partly-cloudy-day
24.7;12.0;18.1;24.7;12.0;18.1;-0.2;30.5;0.0;0.0;0.0;;;;88.9;44.7;155.2;1000.4;75.8;12.1;244.9;21.1;8.0;;0.9;partly-cloudy-day
14.3;9.3;11.6;14.3;6.8;11.3;4.4;61.9;0.066;100.0;4.17;rain;;;;28.7;220.6;1003.3;75.1;14.4;208.3;18.0;7.0;;0.93;rain
20.8;2.6;12.9;20.8;2.6;12.8;2.5;55.3;0.0;0.0;0.0;;;;;17.9;235.3;1011.4;32.4;15.3;301.8;26.0;10.0;;0.97;partly-cloudy-day
19.7;6.8;13.9;19.7;6.8;13.9;2.9;50.4;0.066;100.0;4.17;rain;;;66.6;27.1;217.2;1010.6;65.2;14.3;241.0;20.8;7.0;;0.0;rain
20.2;7.4;14.1;20.2;7.0;14.0;2.1;47.9;0.0;0.0;0.0;;;;;9.5;17.7;1016.2;39.2;15.3;321.0;27.6;10.0;;0.07;partly-cloudy-day
23.6;5.1;15.7;23.6;5.1;15.6;2.3;44.3;0.0;0.0;0.0;;;;;19.0;197.9;1015.6;39.6;15.3;319.0;27.5;10.0;;0.1;partly-cloudy-day
24.6;8.4;17.3;24.6;8.0;17.3;3.5;43.4;0.0;0.0;0.0;;;;;17.2;280.8;1015.9;38.4;15.4;246.7;21.4;7.0;;0.14;partly-cloudy-day
26.8;8.7;18.4;26.0;8.7;18.4;3.0;41.2;0.0;0.0;0.0;;;;;16.1;29.7;1014.7;35.0;15.3;309.2;26.6;10.0;;0.17;partly-cloudy-day
25.8;10.9;18.3;25.8;10.9;18.3;4.7;42.5;0.083;100.0;4.17;rain;;;;30.0;43.1;1014.3;61.5;15.0;199.5;17.3;7.0;;0.2;rain
26.2;10.6;19.2;26.2;10.6;19.2;2.2;34.5;0.0;0.0;0.0;;;;;17.1;58.3;1015.9;13.2;15.3;294.0;25.4;9.0;;0.24;clear-day
27.2;10.0;19.9;26.3;10.0;19.8;2.3;33.7;0.0;0.0;0.0;;;;;17.9;49.6;1015.6;14.2;15.2;327.1;28.4;10.0;;0.25;clear-day
27.2;10.9;19.8;26.3;10.9;19.7;1.9;33.4;0.0;0.0;0.0;;;;;15.9;51.1;1014.3;66.6;15.3;250.0;21.7;8.0;;0.31;partly-cloudy-day
27.0;9.6;19.6;26.2;9.6;19.5;-0.4;29.9;0.0;0.0;0.0;;;;;18.2;50.1;1013.5;14.3;14.8;342.7;29.6;10.0;;0.34;clear-day
26.3;11.0;20.0;26.3;11.0;20.0;2.8;33.5;0.0;0.0;0.0;;;;;25.9;46.2;1010.6;61.7;15.5;299.2;25.8;9.0;;0.37;partly-cloudy-day
23.2;12.6;18.4;23.2;12.6;18.4;5.1;42.7;0.0;0.0;0.0;;;;;18.5;57.1;1006.3;74.3;15.3;179.9;15.4;6.0;;0.41;partly-cloudy-day
26.6;9.0;18.7;26.6;9.0;18.7;5.8;47.6;0.0;0.0;0.0;;;;;24.7;257.6;1005.7;57.7;15.4;195.3;16.7;6.0;;0.44;partly-cloudy-day
23.7;9.1;17.4;23.7;9.1;17.4;6.6;51.5;0.0;0.0;0.0;;;;;19.8;329.6;1009.2;48.9;15.3;187.1;16.1;6.0;;0.47;partly-cloudy-day
23.4;7.9;16.1;23.4;7.0;16.1;6.8;56.8;0.166;100.0;4.17;rain;;;;21.0;35.6;1012.3;39.9;15.3;310.4;26.8;10.0;;0.5;rain
22.0;8.1;16.5;22.0;8.1;16.5;7.4;58.2;0.0;0.0;0.0;;;;;21.6;356.9;1014.8;53.7;15.0;262.0;22.7;8.0;;0.54;partly-cloudy-day
26.0;7.1;18.1;26.0;7.1;18.1;2.8;42.9;0.0;0.0;0.0;;;;;12.9;39.4;1013.7;22.1;15.3;340.9;29.4;10.0;;0.57;partly-cloudy-day
26.0;11.6;19.9;26.0;11.6;19.9;6.3;44.1;0.0;0.0;0.0;;;;;16.6;68.9;1014.1;35.1;15.4;311.2;26.7;9.0;;0.61;partly-cloudy-day
25.4;12.3;17.8;25.4;12.3;17.8;8.2;56.7;0.166;100.0;4.17;rain;;;;14.3;36.5;1016.1;58.4;14.8;223.4;19.5;8.0;;0.64;rain
16.4;12.6;14.2;16.4;12.6;14.2;12.6;90.2;0.939;100.0;8.33;rain;;;;9.1;257.9;1017.5;79.1;13.8;103.0;8.9;4.0;;0.68;rain
22.8;9.8;15.7;22.8;9.8;15.7;10.1;73.1;0.0;0.0;0.0;;;;;18.6;13.2;1013.8;64.1;14.7;192.3;16.4;6.0;;0.71;partly-cloudy-day
19.8;9.9;14.7;19.8;9.9;14.7;10.1;75.3;0.1;100.0;8.33;rain;;;;15.1;328.5;1008.6;65.6;14.9;225.7;19.7;7.0;;0.75;rain
19.0;11.8;15.2;19.0;11.8;15.2;10.2;73.0;0.083;100.0;4.17;rain;;;;10.6;160.6;1009.3;69.6;14.8;232.7;20.1;7.0;;0.78;rain
24.2;8.6;17.1;24.2;8.6;17.1;9.5;65.3;0.059;100.0;8.33;rain;;;37.1;15.5;211.9;1009.8;49.4;15.4;318.4;27.7;9.0;;0.81;rain
19.1;10.6;14.8;19.1;10.6;14.8;9.0;69.7;0.25;100.0;8.33;rain;;;;19.0;174.2;1010.3;59.7;14.4;183.6;15.9;6.0;;0.84;rain
22.8;7.6;16.1;22.8;7.6;16.1;8.4;65.4;0.017;100.0;4.17;rain;;;;16.9;115.0;1008.8;44.9;15.1;333.5;28.9;10.0;;0.88;rain
24.7;8.9;18.1;24.7;8.9;18.1;6.8;52.3;0.0;0.0;0.0;;;;;20.4;141.4;1007.1;28.2;15.3;347.6;30.0;10.0;;0.91;partly-cloudy-day
22.9;8.7;16.4;22.9;8.7;16.4;5.8;55.2;0.0;0.0;0.0;;;;38.9;19.1;180.8;1010.5;37.3;14.9;354.4;30.5;10.0;;0.95;partly-cloudy-day
19.2;7.3;14.3;19.2;7.3;14.3;7.3;66.0;0.249;100.0;4.17;rain;;;;21.8;235.4;1013.3;49.1;15.3;290.9;25.1;8.0;;0.98;rain
19.7;7.8;14.7;19.7;7.8;14.7;7.5;64.3;0.0;0.0;0.0;;;;;17.1;279.9;1013.7;55.4;15.4;262.0;22.5;8.0;;0.0;partly-cloudy-day
25.5;8.9;18.5;25.5;8.9;18.5;7.3;51.7;0.0;0.0;0.0;;;;;15.0;171.3;1012.3;31.8;15.3;355.2;30.7;10.0;;0.05;partly-cloudy-day
23.3;14.0;18.6;23.3;14.0;18.6;7.5;50.1;0.0;0.0;0.0;;;;;22.6;277.2;1007.7;62.8;15.0;313.2;26.9;9.0;;0.08;partly-cloudy-day
21.0;9.1;15.2;21.0;9.1;15.2;7.8;65.2;0.042;100.0;4.17;rain;;;;22.3;238.3;1010.7;45.8;12.8;247.3;21.1;7.0;;0.12;rain
18.6;9.8;13.8;18.6;8.6;13.7;8.5;71.9;0.0;0.0;0.0;;;;;19.6;244.5;1010.3;67.9;14.9;194.3;16.7;6.0;;0.15;partly-cloudy-day
18.5;11.5;15.0;18.5;11.5;15.0;9.5;70.3;0.0;0.0;0.0;;;;;17.9;249.9;1014.2;73.5;15.5;305.7;26.4;9.0;;0.19;partly-cloudy-day
23.3;11.2;17.3;23.3;11.2;17.3;9.2;62.4;0.0;0.0;0.0;;;;;21.9;221.3;1014.3;54.2;15.4;268.6;23.2;7.0;;0.22;partly-cloudy-day
22.4;12.8;16.7;22.4;12.8;16.7;10.8;70.8;0.756;100.0;12.5;rain;;;;23.3;248.6;1010.8;72.0;14.1;251.6;21.6;7.0;;0.25;rain
21.0;11.8;16.2;21.0;11.8;16.2;8.2;61.7;0.0;0.0;0.0;;;;;18.4;239.5;1011.9;50.4;12.4;333.8;28.9;10.0;;0.29;partly-cloudy-day
20.8;11.0;15.3;20.8;11.0;15.3;8.6;66.9;1.0;100.0;4.17;rain;;;;24.1;257.9;1013.9;55.5;13.6;297.0;25.6;7.0;;0.32;rain
21.4;11.4;14.7;21.4;11.4;14.7;8.9;69.9;0.8;100.0;4.17;rain;;;;35.3;35.2;1015.1;58.8;15.8;157.6;13.6;4.0;;0.36;rain
22.6;8.8;16.8;22.6;7.5;16.7;6.6;55.4;0.0;0.0;0.0;;;;;14.2;252.1;1016.1;36.7;15.0;343.2;29.6;9.0;;0.39;partly-cloudy-day
25.3;8.9;18.6;25.3;8.9;18.6;7.7;52.9;0.0;0.0;0.0;;;;;17.7;253.2;1018.7;19.5;15.0;361.3;31.1;10.0;;0.43;clear-day
28.0;11.8;21.3;26.9;11.8;21.1;9.0;49.4;0.0;0.0;0.0;;;;;12.0;65.3;1018.3;37.8;15.3;356.9;30.8;10.0;;0.46;partly-cloudy-day
26.8;13.3;20.8;26.3;13.3;20.8;9.0;49.2;0.0;0.0;0.0;;;;;19.7;45.3;1013.4;41.0;15.4;292.4;25.3;9.0;;0.5;partly-cloudy-day
28.4;11.2;21.1;27.3;11.2;20.9;8.9;48.9;0.0;0.0;0.0;;;;;14.2;221.1;1010.5;33.0;15.3;352.2;30.3;10.0;;0.53;partly-cloudy-day
27.9;14.0;20.7;26.9;14.0;20.6;9.1;50.2;0.0;0.0;0.0;;;;;21.9;298.3;1007.7;44.3;15.4;289.7;24.9;9.0;;0.56;partly-cloudy-day
18.7;11.2;15.5;18.7;11.2;15.5;8.2;62.4;0.183;100.0;8.33;rain;;;;19.9;303.6;1010.9;53.1;15.3;238.2;20.3;7.0;;0.6;rain
24.9;7.8;17.6;24.9;7.8;17.6;7.1;53.4;0.0;0.0;0.0;;;;;15.7;53.3;1015.3;24.8;15.3;369.3;32.0;10.0;;0.63;partly-cloudy-day
28.5;12.4;20.5;27.4;12.4;20.4;8.6;50.1;0.0;0.0;0.0;;;;;13.7;56.6;1016.9;8.9;15.3;373.0;32.3;10.0;;0.66;clear-day
31.3;13.2;22.9;29.4;13.2;22.3;7.3;42.3;0.0;0.0;0.0;;;;;11.0;42.1;1013.6;3.8;14.8;380.1;32.9;10.0;;0.69;clear-day
33.2;12.3;24.6;31.0;12.3;23.8;6.7;35.8;0.0;0.0;0.0;;;;;12.8;322.7;1009.4;3.9;15.2;377.0;32.7;10.0;;0.75;clear-day
33.3;16.5;26.3;31.3;16.5;25.5;10.4;40.7;0.0;0.0;0.0;;;;;12.8;346.1;1009.3;15.9;15.3;368.6;32.0;10.0;;0.76;clear-day
34.5;16.5;26.8;32.6;16.5;26.0;10.0;38.5;0.0;0.0;0.0;;;;;20.5;61.1;1011.5;9.8;13.3;368.1;31.8;10.0;;0.79;clear-day
34.1;16.0;25.1;31.7;16.0;24.4;8.3;38.6;0.0;0.0;0.0;;;;;31.3;25.8;1013.4;26.8;10.2;376.2;32.7;10.0;;0.83;partly-cloudy-day
34.1;14.0;24.9;32.0;14.0;24.2;9.5;41.4;0.0;0.0;0.0;;;;;14.3;34.1;1014.0;22.2;13.4;356.5;30.9;10.0;;0.86;partly-cloudy-day
32.4;19.9;26.2;30.9;19.9;25.7;12.3;44.4;0.0;0.0;0.0;;;;;22.2;38.2;1015.5;11.9;15.3;366.3;31.5;10.0;;0.89;clear-day
31.0;17.5;24.5;29.1;17.5;23.9;7.9;39.2;0.0;0.0;0.0;;;;;21.6;52.1;1017.2;1.3;15.1;382.4;32.9;10.0;;0.93;clear-day
30.2;15.7;23.2;28.4;15.7;22.8;6.0;35.9;0.0;0.0;0.0;;;;;26.5;49.5;1017.1;0.0;15.2;382.3;32.9;10.0;;0.96;clear-day
29.4;16.1;23.3;28.0;16.1;23.0;7.1;37.2;0.0;0.0;0.0;;;;;40.7;56.2;1015.4;0.2;13.2;377.9;32.7;10.0;;0.0;clear-day
30.0;14.0;22.8;28.2;14.0;22.3;7.0;40.6;0.0;0.0;0.0;;;;;29.5;47.4;1014.1;0.0;10.0;374.3;32.5;10.0;;0.03;clear-day
29.0;11.0;21.9;27.4;11.0;21.5;3.4;33.2;0.0;0.0;0.0;;;;;33.5;48.1;1012.5;0.2;10.0;380.6;32.8;10.0;;0.06;clear-day
30.1;13.0;22.9;28.4;13.0;22.4;7.2;39.6;0.0;0.0;0.0;;;;;29.5;40.5;1012.1;41.3;11.3;337.7;29.1;10.0;;0.1;partly-cloudy-day
32.7;14.6;25.5;30.6;14.6;24.7;9.2;38.6;0.0;0.0;0.0;;;;;21.7;48.4;1011.9;23.2;15.3;342.5;29.5;10.0;;0.13;partly-cloudy-day
32.0;17.0;25.6;30.1;17.0;25.0;9.8;39.7;0.0;0.0;0.0;;;;50.0;22.1;50.7;1011.9;43.3;15.3;320.3;27.5;10.0;;0.17;partly-cloudy-day
31.8;15.9;25.1;30.1;15.9;24.6;8.8;36.8;0.0;0.0;0.0;;;;;19.2;44.4;1011.0;37.7;15.4;333.7;28.7;10.0;;0.2;partly-cloudy-day
32.4;16.3;25.8;30.6;16.3;25.2;10.8;41.5;0.0;0.0;0.0;;;;;24.4;0.4;1010.4;24.3;15.3;350.3;30.1;10.0;;0.24;partly-cloudy-day
30.7;17.1;24.1;29.2;17.1;23.8;9.9;41.7;0.0;0.0;0.0;;;;;27.1;5.8;1010.4;41.3;15.4;354.2;30.4;10.0;;0.25;partly-cloudy-day
27.9;16.2;21.7;26.7;16.2;21.7;6.9;40.8;0.0;0.0;0.0;;;;;22.4;35.2;1011.8;41.9;15.4;328.6;28.3;9.0;;0.31;partly-cloudy-day
27.2;15.6;21.7;26.4;15.6;21.6;7.7;43.3;0.0;0.0;0.0;;;;;18.9;46.6;1013.1;38.5;15.3;372.0;32.4;10.0;;0.34;partly-cloudy-day
29.2;14.3;22.3;27.6;14.3;22.0;6.4;38.2;0.0;0.0;0.0;;;;;22.1;30.1;1014.0;20.8;14.9;372.2;32.4;10.0;;0.38;partly-cloudy-day
27.9;12.1;21.2;26.7;12.1;21.0;6.2;40.7;0.0;0.0;0.0;;;;;25.1;41.2;1014.6;11.8;15.4;376.0;32.7;10.0;;0.41;clear-day
24.2;13.4;19.3;24.2;13.4;19.3;6.1;42.8;0.0;0.0;0.0;;;;;29.0;32.4;1015.6;37.5;15.4;345.5;30.0;10.0;;0.45;partly-cloudy-day
26.5;15.9;20.9;26.5;15.9;20.9;7.1;42.5;0.0;0.0;0.0;;;;;32.5;18.3;1014.2;51.5;15.4;322.4;27.8;9.0;;0.5;partly-cloudy-day
28.6;13.3;21.4;27.5;13.3;21.3;7.8;43.3;0.0;0.0;0.0;;;;;22.7;353.4;1012.1;35.5;14.7;334.5;28.7;10.0;;0.52;partly-cloudy-day
29.5;13.0;22.7;28.2;13.0;22.4;9.8;46.0;0.0;0.0;0.0;;;;;20.0;18.3;1010.3;22.9;15.0;347.1;29.9;10.0;;0.55;partly-cloudy-day
30.6;14.5;23.7;29.0;14.5;23.3;10.3;46.3;0.0;0.0;0.0;;;;;19.4;31.1;1009.9;32.2;15.3;358.5;31.0;10.0;;0.58;partly-cloudy-day
31.6;18.5;24.8;29.8;18.5;24.4;10.2;41.6;0.0;0.0;0.0;;;;;21.7;24.8;1008.7;39.3;15.2;352.5;30.5;10.0;;0.62;partly-cloudy-day
26.1;16.3;22.0;26.1;16.3;22.0;12.1;54.6;0.166;100.0;4.17;rain;;;;22.0;327.5;1006.4;44.7;15.2;307.8;26.5;9.0;;0.65;rain
28.5;16.7;22.4;27.9;16.7;22.3;13.0;57.0;0.0;0.0;0.0;;;;48.2;29.5;27.6;1009.0;47.9;13.7;281.2;24.3;7.0;;0.68;partly-cloudy-day
28.9;13.9;22.9;27.7;13.9;22.7;9.5;47.0;0.017;100.0;4.17;rain;;;;18.4;59.5;1011.4;8.0;14.9;371.2;32.0;10.0;;0.71;rain
30.5;15.0;24.3;28.6;15.0;23.8;6.3;34.5;0.0;0.0;0.0;;;;;22.3;58.4;1013.3;15.2;13.4;373.7;32.4;10.0;;0.75;clear-day
31.1;15.8;25.2;29.4;15.8;24.6;8.3;35.9;0.0;0.0;0.0;;;;;18.4;48.0;1011.2;14.9;15.0;364.7;31.4;10.0;;0.78;clear-day
32.2;17.1;26.0;30.1;17.1;25.3;9.8;38.8;0.0;0.0;0.0;;;;;20.1;42.7;1011.6;19.0;13.7;360.3;31.2;10.0;;0.81;clear-day
32.9;18.4;26.8;30.9;18.4;26.0;9.6;36.4;0.0;0.0;0.0;;;;;22.9;32.9;1010.8;16.9;15.3;360.5;31.1;10.0;;0.84;clear-day
32.9;18.4;26.7;30.6;18.4;25.8;7.5;32.8;0.0;0.0;0.0;;;;;16.1;59.8;1012.9;3.6;15.1;367.7;31.8;10.0;;0.88;clear-day
37.0;17.9;28.5;34.3;17.9;27.3;7.0;30.9;0.0;0.0;0.0;;;;;12.1;60.1;1010.4;0.0;14.8;368.7;32.0;10.0;;0.91;clear-day
34.4;18.1;28.2;32.0;18.1;27.2;7.1;28.3;0.0;0.0;0.0;;;;;24.5;36.7;1009.7;3.6;15.2;359.7;31.2;10.0;;0.94;clear-day
32.6;19.7;26.2;31.0;19.7;25.7;11.3;40.9;0.0;0.0;0.0;;;;;27.6;31.0;1010.9;9.7;15.2;350.3;30.5;10.0;;0.97;clear-day
31.6;20.4;25.7;30.6;20.4;25.4;12.6;45.5;0.0;0.0;0.0;;;;;23.0;40.8;1012.0;22.2;15.4;345.3;29.9;10.0;;0.0;partly-cloudy-day
35.5;20.4;27.0;33.6;20.4;26.3;11.5;41.4;0.0;0.0;0.0;;;;33.5;26.7;47.2;1011.2;20.0;15.3;339.8;29.2;10.0;;0.04;clear-day
34.3;19.9;27.6;31.7;19.9;26.5;6.0;31.6;0.0;0.0;0.0;;;;;18.1;52.3;1009.1;19.3;15.3;355.9;30.8;10.0;;0.08;clear-day
35.1;18.5;27.8;32.5;18.5;26.7;5.3;28.2;0.0;0.0;0.0;;;;40.7;17.6;44.6;1006.9;5.5;15.2;338.5;29.2;10.0;;0.11;clear-day
37.0;20.0;29.3;35.1;20.0;28.5;12.0;37.3;0.0;0.0;0.0;;;;;26.9;12.4;1006.5;15.5;15.4;351.1;30.2;10.0;;0.15;clear-day
37.3;20.1;29.9;36.0;20.1;29.3;13.6;40.3;0.0;0.0;0.0;;;;;18.5;22.9;1008.6;12.3;14.9;342.6;29.6;10.0;;0.19;clear-day
38.8;19.8;31.4;35.7;19.8;29.7;5.6;23.6;0.0;0.0;0.0;;;;;22.8;48.0;1008.4;3.6;15.1;349.3;30.1;10.0;;0.22;clear-day
40.0;19.2;31.8;36.8;19.2;30.1;5.5;22.0;0.0;0.0;0.0;;;;;13.3;25.0;1006.2;0.0;15.1;348.9;30.1;10.0;;0.25;clear-day
40.2;20.8;32.6;37.4;20.8;30.8;5.5;20.2;0.0;0.0;0.0;;;;;22.6;19.8;1003.7;21.3;15.3;342.0;29.4;10.0;;0.29;partly-cloudy-day
37.6;22.5;30.6;35.0;22.5;29.2;8.2;27.5;0.0;0.0;0.0;;;;66.6;28.3;36.0;1003.8;58.7;15.5;318.0;27.5;9.0;;0.33;partly-cloudy-day
34.5;21.6;27.1;32.5;21.6;26.5;11.0;39.0;0.166;100.0;4.17;rain;;;;27.3;18.5;1006.1;44.7;15.2;329.9;28.5;9.0;;0.36;rain
33.6;18.5;26.1;31.8;18.5;25.5;10.0;38.6;0.0;0.0;0.0;;;;;25.6;32.9;1006.5;23.2;15.3;310.7;27.1;9.0;;0.4;partly-cloudy-day
32.4;18.7;25.7;30.5;18.7;25.0;9.1;37.3;0.0;0.0;0.0;;;;;22.4;32.5;1006.5;42.6;15.4;234.7;20.2;7.0;;0.44;partly-cloudy-day
30.4;15.9;24.5;28.6;15.9;24.0;6.3;32.9;0.0;0.0;0.0;;;;;19.0;315.2;1007.5;35.2;15.4;248.3;21.5;8.0;;0.47;partly-cloudy-day
32.4;16.6;25.2;30.6;16.6;24.6;10.7;42.9;0.0;0.0;0.0;;;;;17.2;191.4;1009.6;27.2;15.3;318.8;27.4;9.0;;0.5;partly-cloudy-day
31.8;18.4;25.0;30.1;18.4;24.6;12.0;46.8;0.017;100.0;4.17;rain;;;;24.0;41.9;1010.5;45.3;15.1;238.8;20.6;8.0;;0.54;rain
31.5;19.2;24.3;29.8;19.2;24.0;11.3;45.8;0.166;100.0;4.17;rain;;;;19.2;29.2;1010.4;53.5;15.4;254.1;21.9;8.0;;0.57;rain
30.1;18.2;23.5;28.8;18.2;23.3;12.0;50.1;0.066;100.0;4.17;rain;;;66.6;26.9;29.3;1011.3;33.8;15.1;286.2;24.9;8.0;;0.6;rain
30.2;16.2;23.4;28.9;16.2;23.2;12.3;52.3;0.0;0.0;0.0;;;;;35.9;38.0;1012.6;34.2;14.7;303.0;26.3;9.0;;0.64;partly-cloudy-day
